customer_Id,DOB,Gender,city_code,,
273153,3/22/1977,F,2,,
267595,3/23/1977,F,7,,
269547,3/25/1977,F,4,,
268054,3/26/1977,M,8,,
272794,3/27/1977,F,6,,
274436,3/29/1977,M,5,,
271295,3/29/1977,M,9,,
268801,4/1/1977,M,7,,
267252,4/1/1977,F,10,,
273313,4/1/1977,M,10,,
274647,4/7/1977,F,5,,
266827,4/11/1977,F,7,,
272189,4/13/1977,M,9,,
274590,4/13/1977,F,2,,
271496,4/17/1977,M,5,,
268874,4/18/1977,M,5,,
274569,4/19/1977,F,1,,
270957,4/20/1977,M,3,,
269894,4/27/1977,F,10,,
274881,4/27/1977,M,1,,
268894,4/27/1977,M,4,,
267734,4/28/1977,F,4,,
273076,4/28/1977,F,5,,
266888,4/29/1977,M,3,,
269930,4/29/1977,M,10,,
269771,5/1/1977,M,6,,
271968,5/3/1977,M,10,,
271425,5/7/1977,F,8,,
273359,5/8/1977,M,7,,
273547,5/11/1977,M,1,,
268166,5/11/1977,M,5,,
270405,5/11/1977,M,10,,
272103,5/14/1977,F,4,,
267464,5/16/1977,F,3,,
275179,5/16/1977,M,7,,
274900,5/17/1977,M,9,,
271495,5/17/1977,M,7,,
268625,5/18/1977,F,1,,
273608,5/19/1977,M,4,,
273909,5/20/1977,M,2,,
267189,5/23/1977,M,1,,
274500,5/23/1977,F,9,,
272539,5/23/1977,F,7,,
273586,5/26/1977,M,1,,
274481,5/26/1977,M,4,,
272587,5/26/1977,F,2,,
269787,5/27/1977,M,4,,
269589,5/27/1977,M,1,,
274673,5/27/1977,F,10,,
271769,5/28/1977,F,1,,
274968,5/28/1977,M,10,,
269175,6/5/1977,F,2,,
271218,6/6/1977,F,4,,
275149,6/8/1977,F,8,,
270290,6/10/1977,F,10,,
273761,6/11/1977,F,4,,
271514,6/12/1977,M,7,,
269420,6/12/1977,F,8,,
271970,6/12/1977,M,3,,
271707,6/13/1977,M,3,,
271936,6/13/1977,F,7,,
273879,6/14/1977,F,6,,
273717,6/15/1977,F,2,,
267244,6/16/1977,M,2,,
273113,6/16/1977,M,3,,
268391,6/16/1977,F,6,,
273029,6/18/1977,F,2,,
268027,6/19/1977,M,4,,
271029,6/19/1977,M,3,,
271605,6/20/1977,F,10,,
271918,6/21/1977,M,2,,
269106,6/23/1977,M,3,,
273852,6/23/1977,F,7,,
271380,6/25/1977,F,7,,
268145,6/27/1977,F,6,,
273436,6/28/1977,M,5,,
272589,7/1/1977,F,8,,
272569,7/3/1977,M,4,,
268440,7/4/1977,M,1,,
267448,7/7/1977,M,1,,
270720,7/13/1977,M,9,,
267415,7/17/1977,M,6,,
274728,7/18/1977,F,3,,
267135,7/18/1977,F,4,,
269223,7/18/1977,F,6,,
273219,7/19/1977,F,3,,
274357,7/21/1977,F,10,,
267107,7/27/1977,M,1,,
270546,8/1/1977,F,9,,
267938,8/4/1977,F,2,,
268525,8/4/1977,F,1,,
272662,8/13/1977,M,7,,
268449,8/14/1977,M,2,,
270076,8/16/1977,M,2,,
275062,8/16/1977,F,6,,
268339,8/21/1977,M,2,,
269588,8/23/1977,F,8,,
268598,8/24/1977,M,3,,
273537,8/26/1977,F,4,,
268763,9/2/1977,M,1,,
267884,9/2/1977,M,2,,
275252,9/3/1977,M,6,,
268189,9/4/1977,M,7,,
273683,9/6/1977,F,10,,
267256,9/7/1977,F,8,,
269965,9/8/1977,M,3,,
268694,9/9/1977,F,2,,
274935,9/9/1977,F,3,,
270141,9/10/1977,F,3,,
274269,9/11/1977,M,8,,
273872,9/12/1977,F,3,,
270530,9/16/1977,M,9,,
269973,9/16/1977,F,8,,
273451,9/16/1977,M,3,,
271593,9/18/1977,M,1,,
268595,9/19/1977,M,4,,
271554,9/21/1977,F,7,,
267437,9/23/1977,M,8,,
270163,9/24/1977,F,3,,
270295,9/26/1977,F,9,,
272244,9/27/1977,M,10,,
269328,9/28/1977,M,7,,
271639,9/29/1977,F,1,,
267322,10/1/1977,M,10,,
266903,10/2/1977,M,10,,
267339,10/3/1977,F,9,,
274383,10/3/1977,M,8,,
270733,10/4/1977,F,10,,
274701,10/9/1977,M,6,,
267436,10/9/1977,M,7,,
272719,10/11/1977,M,4,,
274828,10/12/1977,M,6,,
272855,10/14/1977,F,2,,
275019,10/14/1977,F,5,,
275008,10/15/1977,F,10,,
267100,10/19/1977,F,6,,
271292,10/19/1977,M,6,,
271858,10/24/1977,M,2,,
270226,10/27/1977,M,5,,
267594,10/28/1977,F,8,,
268513,11/1/1977,M,10,,
270664,11/1/1977,M,4,,
275031,11/3/1977,M,1,,
272339,11/4/1977,F,1,,
267753,11/4/1977,F,5,,
266986,11/7/1977,F,6,,
268022,11/7/1977,M,2,,
271821,11/8/1977,F,8,,
269729,11/9/1977,M,2,,
270623,11/9/1977,M,3,,
272699,11/9/1977,M,4,,
268403,11/10/1977,F,10,,
269839,11/10/1977,M,2,,
269577,11/10/1977,F,3,,
273756,11/11/1977,M,2,,
269610,11/11/1977,M,2,,
269055,11/11/1977,M,4,,
271889,11/14/1977,F,5,,
268527,11/15/1977,M,5,,
269860,11/17/1977,F,8,,
268543,11/19/1977,M,10,,
272987,11/20/1977,M,2,,
269360,11/20/1977,F,6,,
274599,11/21/1977,M,2,,
270906,11/21/1977,F,3,,
270367,11/21/1977,F,5,,
274121,11/23/1977,F,1,,
268938,11/24/1977,F,4,,
273917,11/24/1977,M,8,,
268006,11/25/1977,F,8,,
272509,11/27/1977,M,3,,
272195,11/28/1977,F,8,,
274345,11/29/1977,F,3,,
273877,12/1/1977,M,5,,
271694,12/2/1977,F,10,,
271964,12/4/1977,F,2,,
269253,12/6/1977,M,2,,
267643,12/6/1977,M,3,,
269009,12/7/1977,M,2,,
268538,12/9/1977,F,4,,
271570,12/10/1977,F,1,,
272510,12/10/1977,F,10,,
273474,12/10/1977,F,1,,
273945,12/11/1977,M,10,,
273772,12/12/1977,F,3,,
270498,12/13/1977,F,10,,
269596,12/16/1977,F,5,,
269005,12/16/1977,M,7,,
269748,12/16/1977,F,5,,
267478,12/16/1977,F,1,,
272830,12/20/1977,M,10,,
274687,12/22/1977,F,1,,
271770,12/24/1977,F,9,,
267878,12/24/1977,M,8,,
274457,12/26/1977,F,4,,
271253,12/27/1977,F,8,,
272761,12/28/1977,F,8,,
269607,12/29/1977,F,2,,
270066,1/1/1978,F,2,,
269478,1/8/1978,M,2,,
270272,1/10/1978,F,10,,
268880,1/16/1978,M,9,,
272632,1/16/1978,M,8,,
269587,1/18/1978,F,5,,
271061,1/18/1978,M,9,,
267385,1/19/1978,M,7,,
273035,1/20/1978,M,5,,
270171,1/21/1978,F,3,,
269438,1/21/1978,F,4,,
267117,1/21/1978,F,7,,
270389,1/22/1978,M,10,,
268133,1/23/1978,M,3,,
272395,1/23/1978,M,4,,
269760,1/23/1978,M,7,,
271730,1/25/1978,M,6,,
274069,1/27/1978,M,6,,
274365,1/28/1978,F,2,,
274703,1/29/1978,M,2,,
268438,2/1/1978,F,1,,
269847,2/3/1978,F,1,,
270371,2/5/1978,M,10,,
270877,2/10/1978,M,2,,
271989,2/11/1978,M,3,,
271428,2/11/1978,F,1,,
273676,2/12/1978,M,1,,
268065,2/14/1978,F,3,,
270443,2/15/1978,F,5,,
273740,2/15/1978,F,5,,
273500,2/16/1978,F,8,,
274196,2/17/1978,M,2,,
270353,2/19/1978,F,10,,
269535,2/19/1978,M,3,,
268701,2/22/1978,M,5,,
271896,2/24/1978,M,9,,
267348,2/27/1978,M,2,,
267955,2/28/1978,M,9,,
270626,2/28/1978,F,6,,
270817,2/28/1978,M,3,,
270892,3/7/1978,M,6,,
273481,3/8/1978,F,3,,
268049,3/14/1978,F,6,,
274301,3/14/1978,M,5,,
270638,3/17/1978,F,5,,
273744,3/18/1978,F,8,,
271731,3/18/1978,M,8,,
273584,3/18/1978,M,10,,
267542,3/21/1978,M,6,,
274976,3/25/1978,M,7,,
270398,3/26/1978,M,10,,
267084,3/27/1978,M,1,,
269710,4/2/1978,M,4,,
274609,4/2/1978,F,5,,
274144,4/5/1978,F,7,,
272640,4/5/1978,F,4,,
272689,4/9/1978,F,2,,
271716,4/10/1978,M,9,,
274448,4/13/1978,M,10,,
273302,4/14/1978,F,8,,
275072,4/15/1978,F,1,,
268757,4/16/1978,F,6,,
266820,4/16/1978,F,5,,
270258,4/16/1978,M,1,,
271669,4/16/1978,M,2,,
271400,4/17/1978,F,10,,
270751,4/19/1978,M,3,,
267139,4/20/1978,M,7,,
271910,4/20/1978,M,6,,
269214,4/21/1978,F,9,,
272973,4/21/1978,M,9,,
268260,4/21/1978,F,5,,
269647,4/22/1978,M,6,,
270886,4/22/1978,M,6,,
269407,4/25/1978,F,1,,
273250,4/25/1978,F,6,,
267162,4/26/1978,F,2,,
274105,4/27/1978,M,9,,
271742,4/27/1978,M,5,,
270394,4/28/1978,F,9,,
268530,4/29/1978,F,1,,
271688,5/1/1978,M,7,,
267720,5/2/1978,F,10,,
273075,5/4/1978,M,8,,
275063,5/8/1978,F,2,,
271850,5/10/1978,F,1,,
269541,5/10/1978,F,8,,
269066,5/11/1978,M,6,,
272653,5/12/1978,F,9,,
267129,5/13/1978,M,6,,
272403,5/14/1978,F,4,,
268943,5/16/1978,M,4,,
272104,5/16/1978,M,4,,
273365,5/19/1978,M,8,,
272369,5/19/1978,F,6,,
270030,5/21/1978,M,8,,
270152,5/22/1978,M,7,,
273395,5/24/1978,M,3,,
273275,5/26/1978,F,4,,
270707,5/26/1978,F,8,,
267759,5/29/1978,M,7,,
270177,5/29/1978,F,10,,
273983,6/1/1978,M,8,,
268279,6/3/1978,M,3,,
269482,6/3/1978,F,3,,
269667,6/5/1978,F,8,,
272660,6/6/1978,M,3,,
270772,6/7/1978,M,4,,
274076,6/8/1978,F,4,,
268575,6/8/1978,F,1,,
271580,6/9/1978,M,7,,
275076,6/11/1978,M,5,,
269441,6/12/1978,M,2,,
267085,6/13/1978,M,1,,
268004,6/15/1978,M,5,,
268225,6/16/1978,M,6,,
266891,6/20/1978,F,6,,
269586,6/21/1978,M,9,,
271444,6/23/1978,F,6,,
267842,6/23/1978,F,1,,
273588,6/24/1978,M,5,,
267176,6/24/1978,F,10,,
270283,7/1/1978,F,10,,
269670,7/1/1978,M,3,,
268293,7/2/1978,M,7,,
274854,7/2/1978,M,1,,
269148,7/3/1978,M,9,,
272020,7/5/1978,M,6,,
272057,7/6/1978,M,5,,
268076,7/8/1978,M,8,,
268356,7/9/1978,M,10,,
271923,7/11/1978,M,3,,
270461,7/13/1978,F,7,,
275206,7/15/1978,M,7,,
274175,7/16/1978,M,2,,
275037,7/20/1978,F,9,,
275151,7/21/1978,F,3,,
267979,7/22/1978,M,3,,
270387,7/23/1978,F,4,,
268678,7/24/1978,M,1,,
274529,7/24/1978,M,2,,
269417,7/29/1978,M,7,,
267482,7/29/1978,M,7,,
267384,7/29/1978,M,4,,
271643,8/2/1978,F,3,,
271368,8/2/1978,F,2,,
270126,8/4/1978,M,5,,
267014,8/5/1978,M,2,,
273914,8/6/1978,M,10,,
272949,8/8/1978,M,8,,
266831,8/10/1978,M,6,,
273912,8/10/1978,M,8,,
272048,8/11/1978,F,1,,
269090,8/14/1978,M,7,,
270189,8/14/1978,F,7,,
268838,8/18/1978,M,7,,
271274,8/20/1978,M,4,,
269963,8/26/1978,M,2,,
267663,8/26/1978,M,4,,
270914,8/26/1978,F,10,,
268984,9/2/1978,M,2,,
269100,9/3/1978,F,7,,
274833,9/6/1978,M,8,,
269083,9/7/1978,F,7,,
274718,9/8/1978,M,6,,
270310,9/9/1978,M,10,,
269236,9/11/1978,M,1,,
272610,9/11/1978,F,8,,
274986,9/12/1978,M,6,,
273366,9/13/1978,F,6,,
270749,9/13/1978,M,10,,
273767,9/14/1978,M,10,,
272217,9/15/1978,M,10,,
273234,9/16/1978,M,6,,
267622,9/17/1978,M,2,,
267372,9/17/1978,M,7,,
267164,9/17/1978,F,7,,
269334,9/19/1978,M,9,,
268377,9/20/1978,F,9,,
269717,9/22/1978,M,10,,
274825,9/24/1978,M,3,,
270000,9/29/1978,F,6,,
274184,10/2/1978,M,8,,
272843,10/3/1978,M,4,,
271855,10/8/1978,M,2,,
274431,10/8/1978,F,10,,
274117,10/12/1978,F,5,,
274150,10/14/1978,M,8,,
272249,10/16/1978,M,3,,
272190,10/23/1978,F,4,,
268780,10/27/1978,M,8,,
274591,10/28/1978,M,10,,
274211,11/1/1978,F,4,,
274943,11/1/1978,F,2,,
269903,11/2/1978,M,2,,
271852,11/2/1978,M,3,,
267648,11/4/1978,F,8,,
271540,11/5/1978,F,5,,
273370,11/6/1978,F,5,,
273304,11/7/1978,F,2,,
274510,11/8/1978,F,6,,
268666,11/12/1978,M,3,,
270176,11/13/1978,F,9,,
274604,11/13/1978,M,8,,
273673,11/14/1978,M,10,,
272081,11/15/1978,F,6,,
275225,11/15/1978,M,1,,
271532,11/15/1978,F,5,,
272118,11/17/1978,F,10,,
274503,11/22/1978,M,5,,
268220,11/22/1978,M,10,,
270400,11/24/1978,F,3,,
270365,11/24/1978,F,3,,
268756,11/25/1978,M,6,,
267222,11/27/1978,M,8,,
273070,11/27/1978,F,9,,
268546,11/28/1978,F,7,,
275017,11/29/1978,M,8,,
270743,12/1/1978,F,3,,
270717,12/3/1978,M,10,,
269399,12/5/1978,F,6,,
267343,12/6/1978,M,9,,
274322,12/6/1978,M,6,,
268098,12/7/1978,F,5,,
269042,12/8/1978,F,3,,
268811,12/8/1978,F,7,,
268386,12/13/1978,F,6,,
266861,12/14/1978,M,7,,
272606,12/14/1978,F,9,,
273273,12/17/1978,M,3,,
270758,12/17/1978,M,3,,
268688,12/18/1978,M,6,,
268148,12/21/1978,M,5,,
271392,12/23/1978,M,4,,
274580,12/26/1978,M,5,,
267237,1/1/1979,M,8,,
268287,1/2/1979,M,2,,
275244,1/2/1979,M,8,,
272551,1/2/1979,F,7,,
267623,1/3/1979,F,6,,
274699,1/4/1979,F,5,,
273550,1/4/1979,F,5,,
274162,1/5/1979,F,5,,
273728,1/7/1979,M,3,,
268186,1/9/1979,F,5,,
270245,1/10/1979,F,1,,
267091,1/10/1979,M,7,,
268620,1/10/1979,F,9,,
274425,1/13/1979,M,8,,
267177,1/17/1979,F,3,,
274024,1/21/1979,F,5,,
269332,1/23/1979,M,5,,
275039,1/26/1979,F,10,,
274091,1/27/1979,F,2,,
270577,1/29/1979,F,2,,
274757,2/5/1979,F,7,,
272259,2/9/1979,M,7,,
269397,2/10/1979,M,9,,
271793,2/11/1979,M,2,,
268001,2/11/1979,F,10,,
271097,2/12/1979,F,7,,
269068,2/15/1979,F,6,,
268032,2/17/1979,F,1,,
274227,2/18/1979,M,6,,
271118,2/18/1979,M,3,,
274361,2/18/1979,F,2,,
270472,2/19/1979,F,7,,
275038,2/19/1979,M,2,,
272945,2/20/1979,M,3,,
273930,2/20/1979,F,10,,
270500,2/22/1979,F,8,,
270925,2/23/1979,M,6,,
271321,2/23/1979,F,7,,
271028,2/25/1979,F,6,,
269216,2/26/1979,M,7,,
271726,2/26/1979,F,2,,
271698,2/27/1979,M,8,,
272557,2/28/1979,M,8,,
267287,3/1/1979,F,10,,
269613,3/1/1979,M,8,,
267261,3/5/1979,F,6,,
274511,3/6/1979,F,8,,
274814,3/8/1979,F,9,,
272785,3/9/1979,M,7,,
272431,3/10/1979,F,3,,
267538,3/11/1979,M,4,,
274942,3/12/1979,M,3,,
272832,3/14/1979,M,6,,
270480,3/15/1979,M,5,,
274649,3/15/1979,F,7,,
266940,3/16/1979,F,8,,
273985,3/16/1979,F,1,,
274163,3/17/1979,M,6,,
273447,3/17/1979,M,8,,
271545,3/18/1979,M,1,,
269021,3/19/1979,F,7,,
274838,3/24/1979,M,10,,
270333,3/25/1979,F,6,,
273201,3/27/1979,M,3,,
269209,4/1/1979,F,1,,
269330,4/1/1979,M,7,,
266915,4/3/1979,F,5,,
267246,4/3/1979,F,2,,
272861,4/3/1979,M,5,,
266978,4/3/1979,M,9,,
273139,4/7/1979,F,5,,
269776,4/8/1979,F,3,,
267832,4/10/1979,M,9,,
269695,4/11/1979,M,9,,
268183,4/12/1979,M,9,,
267068,4/12/1979,M,6,,
273659,4/12/1979,F,4,,
269075,4/13/1979,F,8,,
271903,4/16/1979,F,7,,
272534,4/21/1979,M,3,,
269984,4/22/1979,M,9,,
268593,4/22/1979,F,4,,
271310,4/23/1979,M,5,,
266846,4/24/1979,M,2,,
270009,4/25/1979,M,3,,
268343,4/26/1979,M,2,,
268104,4/26/1979,F,2,,
267785,4/27/1979,F,7,,
274983,5/3/1979,F,1,,
271103,5/4/1979,F,3,,
271534,5/4/1979,M,4,,
273390,5/6/1979,M,2,,
270151,5/6/1979,M,10,,
271030,5/7/1979,M,1,,
274160,5/11/1979,M,7,,
266920,5/13/1979,F,1,,
271763,5/14/1979,M,7,,
267088,5/14/1979,F,9,,
271094,5/16/1979,F,1,,
271815,5/17/1979,F,9,,
271744,5/18/1979,F,10,,
274408,5/19/1979,F,3,,
267606,5/20/1979,F,3,,
271004,5/23/1979,M,7,,
270544,5/24/1979,M,6,,
271112,5/26/1979,M,7,,
269191,5/27/1979,F,8,,
269254,5/27/1979,F,7,,
270612,6/1/1979,F,1,,
272026,6/2/1979,F,7,,
274461,6/3/1979,M,8,,
273856,6/3/1979,M,2,,
274221,6/7/1979,F,4,,
273784,6/8/1979,M,5,,
268331,6/8/1979,F,9,,
273873,6/9/1979,M,2,,
268157,6/14/1979,F,5,,
272621,6/15/1979,F,9,,
274375,6/17/1979,M,4,,
274518,6/18/1979,F,10,,
273504,6/20/1979,F,3,,
267880,6/20/1979,F,5,,
269934,6/22/1979,M,3,,
267942,6/23/1979,F,6,,
270280,6/23/1979,F,7,,
269758,6/24/1979,M,3,,
269006,6/24/1979,M,2,,
268161,6/25/1979,M,4,,
268799,6/27/1979,M,9,,
272400,6/27/1979,M,4,,
272127,6/29/1979,M,3,,
267772,6/29/1979,F,8,,
274645,7/2/1979,M,9,,
273286,7/3/1979,F,6,,
269604,7/3/1979,M,3,,
267783,7/4/1979,M,5,,
271699,7/5/1979,F,9,,
272951,7/6/1979,M,5,,
273551,7/10/1979,F,8,,
272426,7/12/1979,F,9,,
266804,7/14/1979,M,10,,
267859,7/15/1979,M,5,,
273709,7/15/1979,M,5,,
272559,7/18/1979,F,1,,
269870,7/20/1979,M,10,,
269140,7/21/1979,F,9,,
267630,7/25/1979,M,1,,
273156,7/27/1979,M,4,,
267935,7/29/1979,F,3,,
269193,7/29/1979,F,6,,
270148,8/3/1979,M,1,,
271494,8/5/1979,M,7,,
270023,8/6/1979,F,2,,
275150,8/9/1979,M,10,,
268299,8/9/1979,F,8,,
268876,8/11/1979,F,7,,
273034,8/14/1979,M,3,,
272652,8/16/1979,M,1,,
274543,8/19/1979,F,6,,
269105,8/19/1979,M,6,,
268714,8/20/1979,M,9,,
269509,8/20/1979,F,4,,
270526,8/21/1979,F,9,,
273160,8/22/1979,M,8,,
270983,8/22/1979,M,1,,
270072,8/22/1979,F,7,,
274832,8/23/1979,F,5,,
272615,8/25/1979,M,8,,
273918,8/28/1979,M,3,,
268964,8/29/1979,M,6,,
272815,9/3/1979,M,4,,
268285,9/5/1979,F,1,,
267940,9/6/1979,M,9,,
269646,9/7/1979,M,6,,
272744,9/7/1979,F,7,,
270050,9/9/1979,F,1,,
272352,9/10/1979,F,4,,
269728,9/11/1979,M,8,,
273487,9/13/1979,F,2,,
270465,9/17/1979,F,2,,
269452,9/18/1979,F,2,,
271911,9/20/1979,F,9,,
271719,9/24/1979,F,1,,
270944,9/25/1979,M,4,,
273421,9/26/1979,F,9,,
271426,9/27/1979,M,4,,
268572,10/1/1979,F,5,,
272738,10/1/1979,M,4,,
275181,10/1/1979,F,4,,
272312,10/2/1979,M,3,,
272524,10/2/1979,F,9,,
269333,10/4/1979,F,5,,
269117,10/6/1979,M,9,,
267948,10/7/1979,F,5,,
275197,10/7/1979,F,8,,#VALUE!
267668,10/9/1979,M,5,,
268430,10/9/1979,F,9,,
271666,10/11/1979,M,4,,
268067,10/14/1979,M,3,,
274176,10/14/1979,M,8,,
272819,10/15/1979,F,3,,
274205,10/16/1979,M,2,,
274195,10/16/1979,F,10,,
269950,10/17/1979,M,2,,
271943,10/20/1979,F,9,,
269463,10/23/1979,F,3,,
269174,10/25/1979,F,1,,
268922,10/27/1979,M,7,,
266974,10/28/1979,F,1,,
268718,10/28/1979,M,6,,
275220,10/28/1979,F,10,,
270824,11/1/1979,M,9,,
273847,11/1/1979,M,7,,
272517,11/2/1979,M,8,,
274263,11/2/1979,M,9,,
268131,11/5/1979,M,5,,
271846,11/7/1979,M,3,,
270289,11/7/1979,M,10,,
274810,11/7/1979,M,8,,
267307,11/14/1979,F,1,,
274462,11/14/1979,M,5,,
272274,11/18/1979,F,7,,
269024,11/21/1979,F,8,,
274808,11/22/1979,F,7,,
268834,11/23/1979,F,7,,
269792,11/24/1979,F,10,,
271987,11/24/1979,M,2,,
267286,11/24/1979,M,1,,
274726,11/24/1979,F,3,,
272704,11/25/1979,F,6,,
271706,11/25/1979,F,3,,
271664,11/25/1979,M,7,,
269014,11/27/1979,F,3,,
271322,11/27/1979,F,7,,
270078,11/29/1979,M,4,,
273251,11/29/1979,M,2,,
267294,12/2/1979,F,8,,
267239,12/2/1979,M,6,,
268456,12/4/1979,F,6,,
271783,12/5/1979,M,5,,
271152,12/6/1979,M,8,,
275139,12/6/1979,F,8,,
271527,12/7/1979,M,9,,
267756,12/7/1979,F,1,,
272060,12/7/1979,F,8,,
272848,12/10/1979,F,9,,
266849,12/10/1979,M,1,,
270657,12/10/1979,F,8,,
267760,12/11/1979,F,9,,
271442,12/12/1979,M,5,,
271169,12/12/1979,M,8,,
273381,12/15/1979,M,4,,
269879,12/17/1979,M,2,,
273482,12/18/1979,M,2,,
272584,12/20/1979,M,2,,
270675,12/20/1979,F,2,,
268717,12/21/1979,F,5,,
269368,12/22/1979,F,9,,
271619,12/23/1979,M,10,,
270525,12/24/1979,M,5,,
268793,12/28/1979,M,9,,
270584,12/28/1979,F,9,,
269750,12/28/1979,F,4,,
272430,1/1/1980,F,6,,
271648,1/1/1980,F,1,,
270004,1/1/1980,M,7,,
271912,1/5/1980,M,10,,
272445,1/5/1980,F,1,,
267090,1/7/1980,F,6,,
273214,1/8/1980,M,3,,
269421,1/9/1980,F,8,,
274277,1/10/1980,F,1,,
269857,1/11/1980,M,10,,
272152,1/13/1980,M,8,,
270692,1/13/1980,M,10,,
268379,1/15/1980,M,9,,
269841,1/16/1980,F,3,,
273031,1/17/1980,F,8,,
272121,1/19/1980,F,10,,
269457,1/20/1980,M,1,,
273085,1/22/1980,M,7,,
267475,1/24/1980,M,3,,
268297,1/25/1980,F,2,,
270326,1/27/1980,F,7,,
267015,2/1/1980,M,7,,
275093,2/4/1980,F,6,,
274596,2/4/1980,M,2,,
274641,2/9/1980,M,4,,
271315,2/10/1980,M,10,,
273032,2/12/1980,M,5,,
271832,2/13/1980,F,9,,
267786,2/13/1980,M,8,,
271820,2/14/1980,M,3,,
272388,2/17/1980,F,8,,
271297,2/17/1980,M,10,,
271753,2/17/1980,M,6,,
272865,2/20/1980,F,2,,
269493,2/20/1980,F,4,,
268467,2/20/1980,M,1,,
271102,2/23/1980,M,3,,
269120,2/24/1980,M,8,,
268281,2/26/1980,F,3,,
266809,2/26/1980,F,3,,
273668,2/28/1980,F,9,,
273759,3/3/1980,M,3,,
268028,3/6/1980,M,7,,
274259,3/7/1980,M,9,,
271797,3/7/1980,F,2,,
270039,3/12/1980,M,3,,
271824,3/12/1980,M,5,,
267492,3/15/1980,F,9,,
274119,3/15/1980,M,10,,
273307,3/16/1980,F,6,,
273555,3/17/1980,M,7,,
271017,3/18/1980,M,4,,
271281,3/18/1980,F,10,,
269305,3/19/1980,M,8,,
268674,3/19/1980,F,1,,
274542,3/20/1980,F,6,,
269979,3/21/1980,M,8,,
273309,3/23/1980,F,6,,
272659,3/25/1980,M,7,,
271384,3/25/1980,M,9,,
273913,3/27/1980,M,5,,
271660,3/28/1980,F,4,,
268781,3/28/1980,M,5,,
269089,3/29/1980,M,3,,
270553,4/1/1980,M,4,,
270406,4/2/1980,F,6,,
274864,4/3/1980,M,7,,
268497,4/4/1980,F,3,,
274023,4/9/1980,M,10,,
271039,4/11/1980,M,3,,
268600,4/12/1980,M,4,,
270061,4/12/1980,M,4,,
271381,4/12/1980,M,6,,
273951,4/13/1980,M,8,,
267835,4/15/1980,M,2,,
269046,4/16/1980,M,4,,
274181,4/19/1980,M,5,,
269367,4/20/1980,M,4,,
266950,4/20/1980,M,6,,
267460,4/20/1980,F,5,,
274811,4/20/1980,F,1,,
266904,4/21/1980,F,9,,
275052,4/22/1980,M,8,,
267685,4/23/1980,M,7,,
272456,4/24/1980,M,10,,
272128,4/24/1980,F,7,,
273969,4/24/1980,M,9,,
273570,4/25/1980,M,5,,
274621,4/26/1980,F,3,,
273155,4/28/1980,F,8,,
267667,5/1/1980,M,6,,
272292,5/2/1980,M,4,,
270270,5/3/1980,M,1,,
273103,5/3/1980,M,2,,
271867,5/5/1980,F,8,,
274099,5/5/1980,F,4,,
271907,5/6/1980,F,1,,
272954,5/6/1980,F,3,,
270994,5/7/1980,M,6,,
273867,5/8/1980,M,1,,
275142,5/13/1980,M,3,,
268240,5/15/1980,F,1,,
274521,5/16/1980,M,8,,
269653,5/17/1980,M,7,,
271406,5/19/1980,F,4,,
268774,5/21/1980,F,2,,
273980,5/24/1980,M,5,,
272838,5/26/1980,M,9,,
275224,5/26/1980,M,4,,
275092,5/29/1980,F,9,,
268268,5/29/1980,F,9,,
270540,6/2/1980,F,1,,
270356,6/3/1980,M,10,,
269812,6/5/1980,M,4,,
272986,6/6/1980,F,10,,
274792,6/11/1980,F,6,,
271948,6/12/1980,F,5,,
269424,6/15/1980,F,10,,
273821,6/19/1980,F,10,,
270628,6/19/1980,M,2,,
274389,6/19/1980,M,9,,
274685,6/20/1980,M,2,,
275170,6/20/1980,F,3,,
274964,6/20/1980,F,8,,
269386,6/21/1980,M,5,,
269363,6/22/1980,F,1,,
268138,6/23/1980,M,3,,
274654,6/23/1980,F,2,,
272494,6/26/1980,M,7,,
269101,6/27/1980,M,7,,
271618,6/28/1980,M,9,,
270710,6/28/1980,F,6,,
273905,6/29/1980,F,5,,
267012,6/29/1980,M,2,,
266966,7/2/1980,F,3,,
268491,7/3/1980,F,2,,
269275,7/5/1980,M,3,,
271457,7/5/1980,M,8,,
271266,7/6/1980,F,4,,
273452,7/7/1980,F,9,,
274112,7/7/1980,M,9,,
269327,7/7/1980,F,9,,
270961,7/10/1980,M,9,,
275047,7/10/1980,M,4,,
273574,7/12/1980,F,1,,
273780,7/13/1980,M,2,,
269377,7/13/1980,M,7,,
272437,7/13/1980,M,6,,
268304,7/15/1980,F,10,,
268291,7/16/1980,F,6,,
273195,7/17/1980,F,7,,
268934,7/18/1980,F,7,,
272695,7/20/1980,M,1,,
274381,7/21/1980,M,8,,
267358,7/22/1980,M,2,,
271663,7/23/1980,F,7,,
273768,7/23/1980,F,9,,
267906,7/24/1980,M,10,,
274625,7/28/1980,M,1,,
269709,8/1/1980,M,7,,
273842,8/2/1980,F,10,,
273839,8/3/1980,M,9,,
267317,8/5/1980,M,7,,
267652,8/6/1980,F,6,,
270298,8/8/1980,F,7,,
272317,8/12/1980,M,10,,
272354,8/14/1980,M,10,,
274583,8/15/1980,F,5,,
271337,8/17/1980,M,1,,
274404,8/17/1980,M,2,,
273603,8/18/1980,F,9,,
269597,8/18/1980,M,1,,
271844,8/19/1980,F,8,,
269069,8/20/1980,F,9,,
274399,8/21/1980,F,7,,
271202,8/22/1980,M,5,,
267691,8/22/1980,F,7,,
